artist_ID,average tempo, average duration,average danceability
11358,93.55,439407.6,0.34
11359,168.03,290893.0,0.23
11360,93.35,193962.0,0.65
11361,102.91,797306.7,0.34
11362,93.8,260413.5,0.27
11363,74.14,138840.0,0.46
11364,90.0,325000.0,0.25
11365,125.78,208467.0,0.37
11366,108.5,247872.7,0.51
11367,106.62,170079.0,0.7
11368,120.51,1622000.0,0.47
11369,115.03,582151.0,0.22
11370,129.43,236040.0,0.39
11371,152.69,201907.0,0.7
11372,70.76,384120.0,0.16
11373,139.97,479160.0,0.39
11374,134.41,184787.0,0.3
11375,61.02,1150160.0,0.07
11376,72.99,85189.0,0.43
11377,98.11,378113.6,0.32
11378,119.92,297750.0,0.38
11379,100.29,195085.7,0.55
11380,125.91,439827.0,0.77
11381,124.26,309366.2,0.64
11382,121.47,379000.0,0.32
11383,137.31,103587.0,0.58
11384,84.13,183500.0,0.4
11385,86.81,147800.0,0.11
11386,96.94,245621.0,0.69
11387,85.0,180704.0,0.79
11388,168.32,324973.0,0.74
11389,78.89,290307.5,0.61
11390,108.57,229652.4,0.56
11391,109.97,238927.0,0.7
11392,110.62,133842.4,0.7
11393,124.68,440703.8,0.82
11394,123.58,176280.0,0.5
11395,97.93,227193.5,0.56
11396,133.7,157695.7,0.47
11397,122.01,354000.0,0.65
11398,120.02,252533.0,0.73
11399,186.0,173173.0,0.52
11400,111.84,245829.5,0.48
11401,0.0,156805.0,0.0
11402,118.79,356933.5,0.9
11403,120.22,200360.0,0.65
11404,186.0,173173.0,0.52
11405,172.03,390523.0,0.71
11406,94.7,148840.0,0.7
11407,138.97,198040.0,0.76
11408,128.99,189576.5,0.54
11409,124.93,163005.5,0.8
11410,131.74,263720.0,0.28
11411,128.26,216533.3,0.65
11412,109.94,331729.0,0.82
11413,121.93,398106.0,0.7
11414,113.39,290595.3,0.59
11415,151.22,115429.1,0.8
11416,127.98,402379.0,0.78
11417,128.02,249239.8,0.64
11418,126.25,357120.8,0.8
11419,129.13,166195.0,0.6
11420,72.36,104827.0,0.41
11421,66.0,285240.0,0.12
11422,139.95,407987.0,0.56
11423,77.74,171610.5,0.25
11424,207.81,210502.0,0.28
11425,72.31,158250.0,0.35
11426,76.97,157541.0,0.44
11427,77.02,204251.0,0.33
11428,77.64,166915.0,0.51
11429,93.64,274773.0,0.23
11430,117.37,204377.9,0.63
11431,176.15,267013.0,0.73
11432,95.71,223587.0,0.36
11433,113.97,217086.5,0.58
11434,113.31,162326.5,0.58
11435,140.12,206406.8,0.63
11436,79.8,106700.0,0.49
11437,127.0,408255.0,0.67
11438,133.22,253362.0,0.79
11439,113.12,271404.3,0.52
11440,69.45,144493.0,0.44
11441,115.22,200679.1,0.53
11442,83.15,195600.0,0.51
11443,139.87,207016.2,0.57
11444,82.2,223549.0,0.31
11445,128.35,371316.7,0.73
11446,135.27,267103.0,0.53
11447,139.48,206141.9,0.48
11448,137.97,173175.0,0.41
11449,102.66,141173.0,0.65
11450,124.73,202915.0,0.82
11451,140.47,133879.0,0.53
11452,112.04,190714.0,0.77
11453,146.44,107627.0,0.57
11454,134.83,165303.0,0.38
11455,114.35,415378.2,0.3
11456,117.69,208973.2,0.61
11457,74.79,176880.0,0.21
11458,138.8,212042.0,0.33
11459,106.01,188218.8,0.55
11460,128.01,389781.0,0.8
11461,106.22,278375.0,0.66
11462,100.39,162533.5,0.62
11463,102.78,232800.0,0.24
11464,117.28,192470.3,0.38
11465,131.37,123180.1,0.51
11466,133.02,279713.7,0.45
11467,125.73,385253.0,0.81
11468,77.8,428290.6,0.1
11469,136.49,466007.0,0.64
11470,100.07,445636.1,0.56
11471,119.22,248889.4,0.5
11472,136.03,212881.0,0.72
11473,91.18,250146.5,0.63
11474,113.97,251320.0,0.55
11475,80.49,203419.0,0.19
11476,105.94,83333.3,0.73
11477,111.42,452000.0,0.33
11478,117.48,52000.0,0.68
11479,128.06,275549.8,0.65
11480,143.99,223342.0,0.61
11481,108.22,157270.5,0.24
11482,114.42,278455.0,0.26
11483,148.05,236187.0,0.81
11484,103.51,151686.5,0.6
11485,159.37,155200.0,0.53
11486,90.09,234307.0,0.49
11487,103.78,308672.6,0.54
11488,120.0,148523.7,0.49
11489,94.38,160493.5,0.56
11490,120.91,437243.8,0.55
11491,124.03,251145.2,0.52
11492,108.33,221667.0,0.75
11493,114.56,147559.9,0.6
11494,97.19,169400.0,0.54
11495,123.89,159886.4,0.58
11496,117.22,160814.4,0.64
11497,128.1,162661.1,0.59
11498,127.19,214538.6,0.67
11499,115.41,204312.0,0.62
11500,128.43,134051.0,0.54
11501,124.89,157600.0,0.68
11502,123.7,194558.9,0.57
11503,136.01,514514.8,0.56
11504,132.06,198507.0,0.62
11505,128.0,427270.0,0.81
11506,113.0,382367.0,0.77
11507,82.28,299333.0,0.16
11508,92.24,304944.5,0.29
11509,128.44,226577.7,0.45
11510,55.48,145026.0,0.36
11511,94.37,319042.8,0.26
11512,65.75,235427.0,0.17
11513,98.31,150150.0,0.68
11514,99.77,252088.8,0.37
11515,84.78,173113.5,0.32
11516,124.55,462333.0,0.23
11517,94.67,316475.7,0.31
11518,86.48,302626.6,0.29
11519,100.35,326084.9,0.3
11520,80.61,430386.3,0.32
11521,110.42,210815.9,0.29
11522,97.53,427052.2,0.29
11523,106.19,183500.0,0.42
11524,87.67,514216.4,0.24
11525,64.05,125573.0,0.56
11526,94.54,167333.0,0.19
11527,99.55,688920.0,0.18
11528,92.79,399000.0,0.12
11529,113.3,271243.3,0.26
11530,120.94,454100.0,0.19
11531,132.62,197853.0,0.44
11532,121.41,163465.5,0.53
11533,163.02,257802.0,0.66
11534,160.5,287667.5,0.54
11535,127.73,231635.4,0.55
11536,87.01,255960.0,0.21
11537,88.64,181733.0,0.31
11538,160.92,82587.0,0.63
11539,68.74,116333.0,0.38
11540,126.5,45160.0,0.42
11541,154.6,124066.5,0.59
11542,113.78,255526.5,0.44
11543,96.69,143116.2,0.43
11544,114.11,289648.5,0.61
11545,125.02,482635.0,0.86
11546,84.74,272988.4,0.29
11547,125.72,250129.0,0.69
11548,175.72,3548838.0,0.23
11549,129.04,424160.0,0.8
11550,123.53,406757.9,0.77
11551,119.17,275500.0,0.3
11552,131.01,222147.0,0.85
11553,196.17,366307.0,0.63
11554,126.23,239977.7,0.47
11555,123.66,390560.0,0.79
11556,110.09,163085.0,0.76
11557,129.5,118854.0,0.74
11558,148.03,183760.0,0.89
11559,126.38,242293.0,0.54
11560,81.21,177735.0,0.55
11561,72.16,184587.0,0.46
11562,99.15,178163.2,0.27
11563,119.24,207296.0,0.46
11564,72.86,192600.0,0.35
11565,86.64,196800.0,0.37
11566,85.85,367436.0,0.52
11567,102.7,203864.0,0.53
11568,97.99,324938.0,0.81
11569,100.18,412592.2,0.47
11570,121.2,193532.0,0.54
11571,79.57,199784.5,0.62
11572,119.24,207296.0,0.46
11573,139.98,432000.0,0.51
11574,99.91,192329.0,0.52
11575,101.85,192534.8,0.65
11576,91.64,159253.3,0.66
11577,85.49,187656.1,0.52
11578,138.3,213728.0,0.44
11579,78.88,145067.0,0.31
11580,182.58,194883.0,0.49
11581,177.92,141467.0,0.34
11582,106.91,273960.0,0.69
11583,136.01,261271.3,0.62
11584,124.0,191855.0,0.73
11585,99.95,144000.0,0.89
11586,165.16,321464.0,0.46
11587,114.67,191667.0,0.72
11588,130.45,341254.3,0.4
11589,103.28,184476.5,0.58
11590,172.03,185875.0,0.43
11591,126.0,430714.0,0.81
11592,99.96,188291.3,0.49
11593,92.31,312372.4,0.21
11594,81.02,171573.0,0.63
11595,123.74,255646.8,0.65
11596,96.52,202664.9,0.61
11597,101.69,261349.5,0.47
11598,106.8,458819.3,0.51
11599,114.97,206948.8,0.52
11600,114.52,195093.0,0.85
11601,116.4,341274.4,0.52
11602,146.63,272960.0,0.4
11603,86.2,238560.0,0.73
11604,103.54,318867.0,0.4
11605,103.99,247427.0,0.86
11606,101.69,449293.0,0.48
11607,142.44,259840.0,0.65
11608,148.77,165867.0,0.63
11609,95.03,167867.0,0.7
11610,113.81,245918.0,0.72
11611,68.69,361735.0,0.6
11612,139.75,155995.7,0.47
11613,128.84,237326.5,0.19
11614,74.79,176880.0,0.21
11615,78.12,189388.0,0.78
11616,130.15,206811.0,0.64
11617,103.03,116707.0,0.69
11618,85.43,129803.5,0.58
11619,80.94,217778.0,0.83
11620,139.93,265840.0,0.56
11621,112.53,356514.1,0.6
11622,117.57,245200.0,0.48
11623,74.4,183733.0,0.26
11624,125.75,450485.5,0.87
11625,114.2,217550.6,0.51
11626,128.0,493990.0,0.69
11627,107.78,287821.8,0.45
11628,113.93,335529.9,0.52
11629,113.75,100333.0,0.74
11630,118.84,225077.6,0.51
11631,130.81,150385.1,0.67
11632,98.66,198828.5,0.38
11633,82.67,194595.0,0.39
11634,122.81,165235.5,0.68
11635,199.69,168760.0,0.62
11636,81.46,214575.0,0.11
11637,107.65,487663.5,0.41
11638,105.73,137333.0,0.54
11639,143.0,223427.0,0.62
11640,89.65,172520.0,0.76
11641,110.75,178717.0,0.46
11642,138.25,179200.0,0.66
11643,84.89,185227.0,0.39
11644,132.55,603213.0,0.79
11645,163.85,164634.0,0.61
11646,117.11,168949.8,0.63
11647,117.95,171166.8,0.52
11648,78.53,193907.0,0.41
11649,109.59,208533.0,0.25
11650,123.03,191218.0,0.62
11651,106.43,204499.0,0.41
11652,124.58,188175.0,0.46
11653,114.02,308293.0,0.57
11654,116.13,27867.0,0.66
11655,83.68,187200.0,0.22
11656,114.69,238180.2,0.54
11657,101.34,328627.0,0.54
11658,120.52,182901.0,0.7
11659,117.51,295684.3,0.54
11660,97.94,253160.0,0.57
11661,102.42,222956.2,0.48
11662,116.22,253793.0,0.71
11663,112.25,158047.0,0.34
11664,156.88,388067.0,0.31
11665,184.05,396667.0,0.64
11666,144.97,217267.0,0.36
11667,132.87,145080.0,0.39
11668,102.77,165356.8,0.54
11669,123.94,900000.0,0.17
11670,111.73,263392.2,0.72
11671,113.47,288560.0,0.55
11672,122.74,353620.0,0.72
11673,92.31,218773.0,0.52
11674,98.1,210144.2,0.32
11675,97.19,218333.0,0.57
11676,133.48,156301.1,0.45
11677,156.02,148560.0,0.46
11678,124.0,334125.0,0.82
11679,92.05,287335.0,0.47
11680,110.01,239244.0,0.72
11681,127.03,228450.2,0.7
11682,90.79,399065.3,0.32
11683,129.94,235473.0,0.55
11684,126.01,378095.0,0.8
11685,106.06,237271.0,0.56
11686,129.77,266933.0,0.72
11687,103.0,228350.0,0.54
11688,118.62,272470.2,0.7
11689,103.05,305431.8,0.43
11690,116.04,273915.7,0.82
11691,188.7,166827.0,0.55
11692,93.58,128180.0,0.66
11693,141.17,416020.9,0.35
11694,155.24,224383.2,0.43
11695,105.0,343800.0,0.7
11696,126.01,256014.0,0.72
11697,157.92,369147.0,0.2
11698,113.99,207960.0,0.6
11699,140.98,200874.1,0.58
11700,116.68,103110.6,0.7
11701,127.96,217347.0,0.6
11702,85.05,266733.0,0.66
11703,89.85,160336.0,0.49
11704,94.04,190005.0,0.79
11705,161.3,104427.0,0.39
11706,114.12,140626.8,0.57
11707,132.05,137160.0,0.44
11708,106.19,273125.9,0.48
11709,131.08,58667.0,0.49
11710,88.6,133146.0,0.39
11711,80.07,168000.0,0.8
11712,172.23,206173.0,0.44
11713,149.94,203733.0,0.46
11714,131.45,259415.3,0.53
11715,165.37,199440.0,0.21
11716,149.96,318760.0,0.57
11717,131.36,249133.0,0.72
11718,131.01,62357.8,0.52
11719,161.01,241447.0,0.29
11720,91.78,362999.5,0.13
11721,81.14,237157.0,0.85
11722,128.3,260926.5,0.5
11723,202.28,195000.0,0.4
11724,137.49,212880.0,0.41
11725,82.02,308067.0,0.68
11726,134.17,80252.6,0.51
11727,146.16,415253.0,0.47
11728,96.12,287067.0,0.53
11729,72.04,218384.0,0.41
11730,158.18,195200.0,0.44
11731,69.74,307907.0,0.42
11732,95.27,253053.4,0.55
11733,123.24,162915.8,0.44
11734,127.86,301933.0,0.38
11735,89.66,213422.3,0.61
11736,107.31,276273.0,0.58
11737,124.07,289162.0,0.72
11738,87.01,283080.0,0.21
11739,167.44,39733.0,0.11
11740,114.79,266233.5,0.7
11741,114.52,280539.8,0.81
11742,100.95,297053.0,0.85
11743,127.95,352505.0,0.77
11744,73.25,234637.5,0.55
11745,77.01,199893.0,0.81
11746,96.99,263293.0,0.87
11747,94.61,190297.8,0.69
11748,101.5,388415.6,0.3
11749,102.49,382360.0,0.49
11750,115.06,602253.5,0.45
11751,127.97,188710.0,0.48
11752,137.71,151240.0,0.49
11753,94.36,308010.0,0.7
11754,133.44,280893.0,0.51
11755,147.22,292773.0,0.59
11756,80.22,253993.0,0.34
11757,119.16,138327.0,0.68
11758,120.17,289979.8,0.55
11759,137.89,55687.0,0.37
11760,74.23,225293.0,0.18
11761,141.95,218453.0,0.59
11762,93.58,246109.6,0.31
11763,70.75,335547.0,0.38
11764,156.75,262262.3,0.35
11765,83.56,264689.0,0.43
11766,92.45,210600.0,0.18
11767,88.07,201771.0,0.37
11768,80.37,495867.0,0.23
11769,75.88,313933.0,0.29
11770,77.15,294000.0,0.17
11771,113.07,329574.9,0.31
11772,146.27,126720.0,0.53
11773,114.5,161489.0,0.56
11774,107.11,249240.0,0.47
11775,174.91,340800.0,0.57
11776,119.66,271591.8,0.35
11777,78.11,169906.5,0.65
11778,95.38,125768.7,0.5
11779,87.93,353533.0,0.52
11780,78.3,182960.0,0.51
11781,88.88,186800.0,0.35
11782,102.13,155160.0,0.53
11783,111.11,171445.5,0.44
11784,104.06,212626.7,0.55
11785,85.95,140400.0,0.34
11786,174.97,147387.0,0.57
11787,112.95,222498.1,0.34
11788,93.65,237000.0,0.37
11789,128.78,177377.7,0.6
11790,145.92,116467.0,0.58
11791,116.69,195985.1,0.47
11792,111.1,180460.0,0.65
11793,140.31,207440.0,0.65
11794,115.34,170427.0,0.49
11795,179.43,184693.0,0.33
11796,90.57,151549.4,0.48
11797,89.75,372386.7,0.25
11798,98.41,174933.0,0.34
11799,109.94,195246.5,0.44
11800,82.78,344093.3,0.19
11801,98.1,210144.2,0.32
11802,129.02,83680.0,0.45
11803,79.96,296440.0,0.1
11804,105.93,151173.0,0.84
11805,183.34,155267.0,0.45
11806,88.59,211841.8,0.29
11807,118.04,281263.7,0.63
11808,128.38,315947.0,0.3
11809,118.17,202021.5,0.49
11810,163.28,247354.0,0.4
11811,88.46,183707.0,0.44
11812,100.0,275760.0,0.38
11813,164.09,177027.0,0.17
11814,104.99,252779.0,0.81
11815,94.28,170640.0,0.41
11816,110.4,313351.0,0.41
11817,126.04,240547.0,0.7
11818,138.1,362204.5,0.35
11819,126.4,217702.2,0.4
11820,126.22,445662.4,0.81
11821,124.0,450862.0,0.81
11822,83.19,717313.0,0.18
11823,112.49,283392.0,0.44
11824,102.22,118240.0,0.4
11825,98.1,210144.2,0.32
11826,75.76,226800.0,0.22
11827,156.6,201097.0,0.24
11828,174.42,144293.0,0.11
11829,179.43,184693.0,0.33
11830,123.0,196375.0,0.79
11831,92.12,302974.0,0.8
11832,99.99,408733.0,0.83
11833,87.17,1476511.0,0.44
11834,104.18,203807.7,0.42
11835,171.33,205707.0,0.39
11836,137.25,177260.7,0.5
11837,121.59,151208.0,0.67
11838,98.03,203293.0,0.27
11839,121.32,183743.2,0.76
11840,75.81,80533.0,0.51
11841,83.78,198253.0,0.23
11842,84.48,206067.0,0.7
11843,142.03,248307.0,0.61
11844,119.27,226363.5,0.63
11845,115.56,345898.0,0.34
11846,82.49,231667.0,0.28
11847,113.6,242689.7,0.45
11848,76.36,190240.0,0.36
11849,65.95,198280.0,0.46
11850,204.13,53862.0,0.6
11851,99.89,195213.2,0.48
11852,73.73,134686.5,0.3
11853,93.79,393143.7,0.65
11854,100.15,158923.5,0.59
11855,148.87,145707.0,0.58
11856,87.84,233677.0,0.56
11857,201.57,170377.0,0.63
11858,122.65,169303.6,0.56
11859,98.71,378364.3,0.61
11860,82.19,242186.5,0.11
11861,175.82,577875.0,0.28
11862,93.91,200000.0,0.46
11863,112.59,203733.0,0.54
11864,128.43,308827.0,0.63
11865,127.7,264427.0,0.64
11866,178.07,430893.0,0.14
11867,113.25,167536.7,0.47
11868,97.52,203900.2,0.4
11869,124.58,188175.0,0.46
11870,169.73,411720.0,0.32
11871,103.68,96070.3,0.47
11872,117.01,502291.0,0.65
11873,85.18,271773.0,0.4
11874,85.95,200693.0,0.17
11875,81.36,1087660.0,0.09
11876,127.83,733840.0,0.44
11877,97.01,361899.4,0.3
11878,145.6,160785.0,0.62
11879,79.0,309842.0,0.42
11880,106.44,112760.0,0.43
11881,84.2,321293.3,0.43
11882,83.92,508432.0,0.36
11883,135.84,212867.0,0.62
11884,126.28,221319.5,0.58
11885,110.55,295276.5,0.71
11886,118.05,160723.3,0.62
11887,115.21,276669.2,0.58
11888,104.93,239443.6,0.56
11889,111.15,155813.0,0.66
11890,116.55,235573.5,0.46
11891,92.25,156467.0,0.28
11892,66.2,259333.0,0.06
11893,111.58,169293.3,0.43
11894,88.49,257813.0,0.64
11895,109.8,713627.0,0.34
11896,100.0,275760.0,0.38
11897,96.73,311803.2,0.22
11898,99.76,386975.1,0.25
11899,116.71,442022.6,0.56
11900,115.56,438799.9,0.59
11901,113.27,269616.0,0.51
11902,122.16,277360.0,0.82
11903,119.57,191880.0,0.58
11904,93.0,232267.0,0.89
11905,74.76,453433.0,0.36
11906,129.99,44281.0,0.58
11907,96.08,132939.8,0.27
11908,127.05,150808.3,0.6
11909,199.06,140493.0,0.34
11910,121.15,163140.0,0.66
11911,126.01,460968.0,0.81
11912,58.57,520533.0,0.12
11913,105.96,584060.0,0.45
11914,75.88,313933.0,0.29
11915,78.16,230742.0,0.33
11916,87.77,324528.0,0.26
11917,120.94,454100.0,0.19
11918,61.04,223427.0,0.49
11919,90.34,608583.8,0.32
11920,94.67,309826.2,0.57
11921,123.94,156511.0,0.53
11922,113.46,123220.1,0.64
11923,104.12,207467.0,0.68
11924,82.33,111893.2,0.45
11925,132.03,227349.0,0.62
11926,143.78,257267.0,0.59
11927,145.98,227298.8,0.42
11928,134.66,255910.3,0.51
11929,113.91,377549.0,0.72
11930,76.04,535267.0,0.2
11931,70.76,384120.0,0.16
11932,120.49,346779.2,0.43
11933,139.9,185867.0,0.33
11934,132.27,319443.9,0.66
11935,134.92,197760.0,0.39
11936,108.49,216439.0,0.69
11937,101.46,406600.2,0.5
11938,170.16,139880.0,0.46
11939,116.76,163177.0,0.17
11940,135.98,463757.0,0.66
11941,138.51,284333.5,0.73
11942,81.81,193667.0,0.5
11943,143.63,290869.4,0.66
11944,98.41,325147.0,0.71
11945,91.57,275320.0,0.55
11946,131.16,119031.0,0.58
11947,86.01,227586.0,0.79
11948,93.49,252165.4,0.82
11949,29.11,165861.0,0.03
11950,146.49,262136.0,0.59
11951,119.93,337271.0,0.77
11952,126.13,231322.0,0.62
11953,130.34,224547.3,0.68
11954,89.97,280842.0,0.41
11955,135.89,247622.0,0.47
11956,133.85,192213.5,0.63
11957,111.66,211130.7,0.55
11958,113.06,298391.0,0.56
11959,74.2,159355.5,0.39
11960,104.04,188520.0,0.19
11961,115.29,215163.2,0.52
11962,113.3,242040.1,0.36
11963,97.12,214780.0,0.41
11964,75.95,276800.0,0.07
11965,105.59,290800.2,0.37
11966,108.73,479823.2,0.42
11967,93.13,259703.0,0.32
11968,94.72,247060.5,0.76
11969,113.73,109916.0,0.57
11970,97.85,173961.0,0.51
11971,157.74,236200.0,0.37
11972,108.34,302161.3,0.7
11973,94.15,180033.4,0.41
11974,132.24,350640.4,0.39
11975,123.81,317408.1,0.38
11976,140.05,247373.0,0.54
11977,120.16,210280.0,0.73
11978,136.06,200640.0,0.77
11979,129.96,342116.0,0.48
11980,75.32,192370.5,0.43
11981,134.92,297000.0,0.69
11982,110.07,224513.3,0.46
11983,125.3,234293.0,0.56
11984,118.24,234072.3,0.52
11985,115.55,238256.7,0.56
11986,124.01,504194.0,0.87
11987,68.33,188564.3,0.38
11988,71.36,171508.0,0.72
11989,123.12,256766.5,0.6
11990,124.0,480000.0,0.7
11991,146.15,262567.0,0.43
11992,104.16,329173.0,0.58
11993,127.9,327507.0,0.56
11994,123.32,237520.0,0.76
11995,118.45,298260.0,0.69
11996,117.34,293106.5,0.44
11997,116.01,249356.0,0.66
11998,78.69,236844.0,0.67
11999,110.01,480028.0,0.55
12000,126.58,179020.2,0.61
12001,99.18,449640.0,0.35
12002,95.2,183843.5,0.61
12003,119.66,180233.0,0.4
12004,132.07,73500.0,0.4
12005,116.52,189253.0,0.57
12006,80.57,190489.3,0.72
12007,168.08,199365.0,0.73
12008,101.2,201804.7,0.82
12009,172.2,350930.0,0.27
12010,133.94,185400.0,0.45
12011,93.36,192088.7,0.46
12012,100.6,186031.8,0.61
12013,128.06,188146.8,0.65
12014,156.19,102960.0,0.58
12015,74.74,212800.0,0.58
12016,91.94,198467.0,0.54
12017,80.09,212493.0,0.72
12018,137.33,200571.8,0.59
12019,154.53,208614.0,0.54
12020,142.09,207956.9,0.33
12021,135.81,169200.0,0.46
12022,128.0,376769.0,0.81
12023,128.0,376769.0,0.81
12024,125.01,482707.3,0.82
12025,108.04,180000.0,0.44
12026,82.0,294867.0,0.64
12027,116.49,220319.0,0.77
12028,122.04,391741.0,0.72
12029,100.17,233973.0,0.67
12030,180.0,231867.0,0.68
12031,76.51,209467.0,0.55
12032,107.54,138307.0,0.55
12033,115.06,304826.0,0.57
12034,106.12,507880.5,0.34
12035,79.83,729471.3,0.27
12036,130.08,234346.0,0.59
12037,121.39,222822.5,0.63
12038,128.4,216207.5,0.59
12039,96.39,253492.0,0.6
12040,138.79,222588.7,0.64
12041,148.39,259324.3,0.61
12042,122.01,385466.0,0.8
12043,171.66,231675.5,0.47
12044,125.08,147987.0,0.64
12045,80.88,184477.0,0.51
12046,128.18,181426.5,0.7
12047,104.87,222946.7,0.54
12048,164.69,261040.0,0.47
12049,99.65,180867.0,0.7
12050,122.34,265750.4,0.57
12051,116.03,199839.0,0.62
12052,130.27,241933.0,0.39
12053,74.62,320720.0,0.51
12054,133.95,183627.0,0.58
12055,135.03,194427.0,0.44
12056,102.8,145462.8,0.67
12057,114.43,196111.2,0.49
12058,104.31,218994.9,0.54
12059,132.7,201679.8,0.43
12060,96.78,216786.0,0.4
12061,127.58,240233.7,0.45
12062,119.27,254013.0,0.51
12063,95.38,125768.7,0.5
12064,115.57,173706.5,0.75
12065,102.56,242471.0,0.34
12066,98.77,180160.0,0.93
12067,92.51,271539.0,0.74
12068,132.53,306733.0,0.67
12069,93.93,297760.0,0.8
12070,103.6,274338.0,0.55
12071,114.2,413453.5,0.55
12072,109.96,363488.4,0.57
12073,119.48,428436.4,0.51
12074,86.5,188333.0,0.28
12075,169.76,191213.0,0.43
12076,115.52,158573.0,0.61
12077,127.44,415347.0,0.79
12078,120.04,240440.0,0.64
12079,93.02,235773.0,0.89
12080,87.65,254521.4,0.31
12081,106.28,169680.0,0.7
12082,99.34,483600.0,0.37
12083,81.19,198000.0,0.85
12084,119.01,326313.0,0.67
12085,81.34,176573.0,0.61
12086,94.01,228284.0,0.68
12087,185.44,249133.0,0.47
12088,120.15,300715.7,0.72
12089,125.0,300591.0,0.72
12090,107.95,267797.6,0.71
12091,111.99,224714.0,0.52
12092,97.54,167370.0,0.94
12093,125.45,277856.0,0.81
12094,150.21,212333.0,0.38
12095,137.16,179576.1,0.6
12096,77.83,189560.0,0.55
12097,128.03,315000.0,0.88
12098,124.97,453091.0,0.74
12099,162.36,182480.0,0.55
12100,180.09,186723.0,0.59
12101,121.92,265067.0,0.84
12102,107.74,475212.0,0.55
12103,187.03,163980.0,0.3
12104,144.99,160445.0,0.74
12105,100.95,202609.0,0.4
12106,101.13,148979.0,0.75
12107,80.46,131022.0,0.69
12108,131.36,283929.0,0.47
12109,126.01,322970.5,0.75
12110,100.01,436812.0,0.6
12111,96.34,220451.3,0.23
12112,118.82,236405.4,0.62
12113,111.78,223185.7,0.4
12114,163.59,431532.0,0.42
12115,120.08,72000.0,0.54
12116,116.87,220570.1,0.78
12117,124.03,176129.0,0.56
12118,122.76,490631.2,0.82
12119,122.0,414000.0,0.77
12120,122.98,553415.0,0.77
12121,125.0,476160.0,0.6
12122,139.79,491691.0,0.3
12123,128.01,302080.0,0.84
12124,91.03,246147.0,0.49
12125,107.0,236520.0,0.8
12126,101.8,111980.6,0.3
12127,89.12,214733.0,0.29
12128,167.24,2898148.7,0.33
12129,108.14,221800.0,0.42
12130,68.64,522853.5,0.26
12131,83.56,190906.3,0.19
12132,118.02,334240.2,0.47
12133,137.54,199273.5,0.44
12134,106.08,280199.7,0.31
12135,118.26,290967.9,0.7
12136,64.06,215493.0,0.62
12137,114.7,228920.0,0.7
12138,128.59,87973.0,0.8
12139,101.53,251802.4,0.7
12140,99.43,156088.9,0.4
12141,125.93,105493.0,0.7
12142,116.56,241489.0,0.52
12143,106.46,271420.8,0.49
12144,144.13,433800.0,0.19
12145,95.67,702063.7,0.21
12146,98.28,277393.1,0.18
12147,156.56,189040.0,0.59
12148,100.42,613160.0,0.35
12149,111.34,318454.0,0.42
12150,115.05,210320.0,0.61
12151,92.06,263060.0,0.61
12152,118.33,157200.0,0.67
12153,122.66,195870.5,0.59
12154,114.59,122666.5,0.57
12155,112.79,245120.4,0.49
12156,110.97,169080.0,0.4
12157,94.25,195103.5,0.62
12158,106.96,483000.0,0.26
12159,121.47,379000.0,0.32
12160,79.28,257040.0,0.19
12161,80.81,149000.0,0.21
12162,113.16,213045.7,0.58
12163,93.43,453707.0,0.71
12164,119.49,190584.4,0.55
12165,124.04,248115.0,0.84
12166,107.15,194653.0,0.6
12167,126.52,177982.2,0.37
12168,144.12,262502.3,0.74
12169,124.16,147685.5,0.77
12170,97.54,296240.0,0.62
12171,83.35,214307.0,0.74
12172,125.16,227959.9,0.59
12173,145.02,232296.0,0.75
12174,119.47,255880.0,0.74
12175,124.38,414248.5,0.38
12176,82.92,169813.0,0.48
12177,105.92,211767.4,0.43
12178,130.75,180940.0,0.21
12179,94.74,173973.0,0.36
12180,106.89,157773.0,0.66
12181,82.23,233093.0,0.12
12182,120.92,184115.7,0.78
12183,114.43,157346.6,0.63
